Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,City,Zip Code,State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
1968,14081,41552,High,31,1476.12,0.03,Delivery Truck,-1401.1712,44.43,46.59,Alan Haines,Syracuse,13210,New York,East,Home Office,Furniture,Tables,Hon 61000 Series Interactive Training Tables,Jumbo Box,0.67,41553
1969,14086,41566,Low,13,1764.97,0.07,Delivery Truck,-383.5,130.98,54.74,Alan Haines,Syracuse,13210,New York,East,Consumer,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,0.69,41571
1970,14086,41566,Low,50,238.34,0.04,Regular Air,-7.36,4.76,3.01,Alan Haines,Tonawanda,14150,New York,East,Consumer,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",Wrap Bag,0.36,41573
1980,14117,41510,Not Specified,4,5.31,0,Regular Air,-1.5,1.14,0.7,Nathan Mautz,Homewood,35209,Alabama,South,Corporate,Office Supplies,Rubber Bands,OIC Thumb-Tacks,Wrap Bag,0.38,41512
1981,14119,41424,Low,24,103.11,0.06,Regular Air,-95.41,4.18,6.92,Troy Blackwell,Hazleton,18201,Pennsylvania,East,Home Office,Furniture,Office Furnishings,"Eldon® Image Series Desk Accessories, Burgundy",Small Box,0.49,41428
1982,14119,41424,Low,35,1599.071,0.04,Regular Air,296.658,55.99,3.3,Troy Blackwell,Hazleton,18201,Pennsylvania,East,Home Office,Technology,Telephones and Communication,Accessory24,Small Pack,0.59,41429
1983,14119,41424,Low,31,968.235,0.05,Regular Air,-158.609,35.99,5,Troy Blackwell,Hazleton,18201,Pennsylvania,East,Home Office,Technology,Telephones and Communication,Accessory27,Small Box,0.85,41426
1984,14147,41339,Not Specified,8,351.49,0.03,Regular Air,107.321,41.94,2.99,Theresa Coyne,Plano,75023,Texas,Central,Home Office,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Small Box,0.35,41342
1985,14147,41339,Not Specified,16,74.13,0.08,Regular Air,-69.34,4.28,6.72,Theresa Coyne,Plano,75023,Texas,Central,Home Office,Office Supplies,Paper,Xerox 1927,Small Box,0.4,41340
1986,14147,41339,Not Specified,45,195.03,0.09,Regular Air,-148.87,4.28,5.74,Theresa Coyne,Plano,75023,Texas,Central,Home Office,Office Supplies,Paper,Xerox 1953,Small Box,0.4,41341
1998,14245,41315,Critical,17,454.09,0.1,Regular Air,29.7,28.15,6.17,Brian Dahlen,Morristown,37814,Tennessee,South,Small Business,Office Supplies,Pens & Art Supplies,"Boston Model 1800 Electric Pencil Sharpener, Gray",Small Pack,0.55,41316
2004,14275,41437,Low,20,42.22,0.04,Regular Air,-7.728,2.08,1.49,Gene Hale,Muscatine,52761,Iowa,Central,Consumer,Office Supplies,Binders and Binder Accessories,Economy Binders,Small Box,0.36,41439
2005,14275,41437,Low,4,653.44,0.06,Delivery Truck,-187.75,160.98,30,Gene Hale,Muscatine,52761,Iowa,Central,Consumer,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.62,41439
2009,14338,41304,Low,34,6580.16,0.1,Delivery Truck,2786.35,200.97,15.59,Mike Kennedy,Cottage Grove,55016,Minnesota,Central,Small Business,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Jumbo Drum,0.36,41311
2014,14375,41304,Medium,7,44.05,0.07,Regular Air,-21.77,5.78,5.67,Rick Duston,Derby,67037,Kansas,Central,Corporate,Office Supplies,Paper,Xerox 1978,Small Box,0.36,41305
2015,14375,41304,Medium,50,3872.38,0.1,Regular Air,1110.35,83.93,19.99,Rick Duston,Marshfield,02050,MA,East,Corporate,Office Supplies,Envelopes,Airmail Envelopes,Small Box,0.38,41305
2020,14402,41560,Medium,1,184.46,0.05,Delivery Truck,-106.33,160.98,30,Jessica Myrick,McKeesport,15131,Pennsylvania,East,Small Business,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.62,41562
2021,14406,41340,Medium,37,5610.84,0.07,Regular Air,2366.51,150.98,13.99,Charles Sheldon,Shakopee,55379,Minnesota,Central,Corporate,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.38,41342
2022,14406,41340,Medium,20,455.34,0.06,Delivery Truck,-932.55,20.98,53.03,Charles Sheldon,Shakopee,55379,Minnesota,Central,Corporate,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Jumbo Drum,0.78,41342
2023,14406,41340,Medium,35,2329.646,0.1,Express Air,-310.244,85.99,0.99,Charles Sheldon,Shakopee,55379,Minnesota,Central,Corporate,Technology,Telephones and Communication,Accessory4,Wrap Bag,0.85,41342
2032,14499,41591,Low,28,574.99,0.06,Regular Air,-148.87,20.97,6.5,Harry Marie,Drexel Hill,19026,Pennsylvania,East,Consumer,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78,41596
2037,14529,41536,Low,44,3819.42,0.1,Delivery Truck,-821.87,89.99,42,Lena Hernandez,Eastpointe,48021,Michigan,Central,Home Office,Furniture,Chairs & Chairmats,"Global Leather Task Chair, Black",Jumbo Drum,0.66,41540
2038,14529,41536,Low,42,208.78,0.05,Regular Air,24.87,5.08,2.03,Lena Hernandez,Eastpointe,48021,Michigan,Central,Home Office,Furniture,Office Furnishings,"Master Caster Door Stop, Brown",Wrap Bag,0.51,41538
2042,14534,41472,Medium,46,745.99,0.02,Regular Air,226.09,15.98,4,Valerie Dominguez,Ormond Beach,32174,Florida,South,Corporate,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.37,41472
2043,14535,41547,Not Specified,22,245.96,0.03,Regular Air,-33.82,11.29,5.03,Gene Hale,Muscatine,52761,Iowa,Central,Consumer,Office Supplies,Storage & Organization,X-Rack™ File for Hanging Folders,Small Box,0.59,41548
2047,14597,41515,Critical,41,320.42,0.03,Express Air,-66.3665,7.68,6.16,Lauren Leatherbury,Albuquerque,87105,New Mexico,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Strips,Small Box,0.35,41516
2048,14597,41515,Critical,35,266.64,0.07,Regular Air,-36.76,7.96,4.95,Lauren Leatherbury,Albuquerque,87105,New Mexico,West,Corporate,Furniture,Office Furnishings,Staples Plastic Wall Frames,Small Box,0.41,41516
2051,14661,41297,Not Specified,38,1325.06,0.06,Regular Air,-180.23,35.77,9.02,Lauren Leatherbury,Durango,81301,Colorado,West,Home Office,Technology,Computer Peripherals,"IBM Numeric Access II Keypad, 17-Key, Black",Small Box,0.75,41298
2061,14755,41278,High,31,111.48,0.09,Regular Air,29.57,3.85,0.7,Steve Nguyen,Stow,44224,Ohio,East,Consumer,Office Supplies,Pens & Art Supplies,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Wrap Bag,0.44,41278
2062,14755,41278,High,44,2322.812,0.1,Express Air,454.383,65.99,4.2,Steve Nguyen,Stow,44224,Ohio,East,Consumer,Technology,Telephones and Communication,5170,Small Box,0.59,41280
2067,14789,41606,Not Specified,37,438.07,0,Express Air,12.06,10.89,4.5,Sarah Brown,Covington,98042,Washington,West,Consumer,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box,0.59,41608
2068,14789,41606,Not Specified,19,116.37,0.03,Regular Air,-32.6,5.58,5.3,Sarah Brown,Covington,98042,Washington,West,Consumer,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35,41607
2069,14791,41318,Medium,29,1576.223,0.05,Regular Air,286.119,65.99,3.99,Lisa DeCherney,Brookings,57006,South Dakota,Central,Consumer,Technology,Telephones and Communication,TIMEPORT P8767,Small Box,0.57,41319
2070,14819,41298,Not Specified,48,9062.73,0.09,Regular Air,3122.78,207.48,0.99,Carl Jackson,West Chicago,60185,Illinois,Central,Home Office,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,0.55,41300
2071,14819,41298,Not Specified,27,1584.1,0.07,Delivery Truck,-478.22,58.14,36.61,Carl Jackson,West Chicago,60185,Illinois,Central,Home Office,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,41299
2078,14854,41391,Low,24,391.23,0.07,Regular Air,-27.98,16.91,6.25,Robert Marley,Middletown,45042,Ohio,East,Corporate,Office Supplies,Storage & Organization,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Small Box,0.58,41395
2079,14855,41393,Not Specified,44,174.9,0.06,Express Air,-150.903,3.58,5.47,John Lee,Hot Springs,71901,Arkansas,South,Corporate,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Small Box,0.37,41395
2080,14855,41393,Not Specified,48,103.8,0.1,Regular Air,-150.53,2.23,4.57,John Lee,Hot Springs,71901,Arkansas,South,Corporate,Furniture,Office Furnishings,Eldon Pizzaz™ Desk Accessories,Small Pack,0.41,41395
2081,14855,41393,Not Specified,19,2557.51,0.01,Delivery Truck,-168.48,124.49,51.94,John Lee,Hot Springs,71901,Arkansas,South,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,41395
2088,14950,41542,Low,48,525,0.03,Regular Air,63.5,10.48,2.89,Giulietta Dortch,Sunnyvale,94086,California,West,Small Business,Office Supplies,Pens & Art Supplies,Staples Battery-Operated Desktop Pencil Sharpener,Small Pack,0.6,41542
2092,14978,41420,Critical,14,12043.88,0.07,Delivery Truck,2011.31,880.98,44.55,Randy Bradley,Dalton,30721,Georgia,South,Corporate,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box,0.62,41421
2093,14978,41420,Critical,14,195.12,0,Regular Air,-6.32,13.48,4.51,Randy Bradley,Dalton,30721,Georgia,South,Corporate,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",Small Box,0.59,41421
2095,14981,41572,Medium,8,279.77,0.07,Regular Air,-14.02,34.76,8.22,Ed Braxton,Temecula,92592,California,West,Home Office,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,41573
2096,14981,41572,Medium,8,154.21,0.03,Delivery Truck,-160.39,15.23,27.75,Ed Braxton,Temecula,92592,California,West,Home Office,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,Jumbo Box,0.76,41574
2101,15014,41314,Medium,10,633.13,0.05,Delivery Truck,-203.9,58.14,36.61,Ted Trevino,Plano,75023,Texas,Central,Corporate,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,41317
2102,15015,41602,High,47,306.77,0.03,Regular Air,-102.06,6.24,5.22,Matthew Grinstein,Clovis,88101,New Mexico,West,Small Business,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection,Small Box,0.6,41603
2105,15045,41505,Not Specified,11,1378.72,0.07,Delivery Truck,-640.6,122.99,70.2,Logan Currie,Russellville,72801,Arkansas,South,Small Business,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,41507
2109,15078,41586,High,33,207.01,0.01,Regular Air,-36.9,5.78,4.96,Katherine Nockton,Kettering,45429,Ohio,East,Corporate,Office Supplies,Paper,Xerox 1899,Small Box,0.36,41587
2110,15079,41288,Medium,45,3753.42,0,Regular Air,1276.25,80.98,7.18,Erica Hackney,Chester,19013,Pennsylvania,East,Small Business,Technology,Computer Peripherals,Logitech Cordless Navigator Duo,Small Box,0.48,41291
2111,15079,41288,Medium,23,1130.79,0.01,Regular Air,468.19,48.91,5.97,Erica Hackney,Chester,19013,Pennsylvania,East,Small Business,Office Supplies,Paper,Xerox 1917,Small Box,0.38,41289
2118,15109,41621,Not Specified,11,230.72,0.08,Regular Air,-68.76,20.95,5.99,Maria Bertelson,Florissant,63031,MO,Central,Home Office,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.65,41624
2119,15109,41621,Not Specified,45,293.47,0.06,Regular Air,-205.38,6.48,8.4,Maria Bertelson,Florissant,63031,MO,Central,Home Office,Office Supplies,Paper,Xerox 212,Small Box,0.37,41623
2120,15109,41621,Not Specified,33,88.7,0.06,Regular Air,-89.13,2.52,4.28,Maria Bertelson,Florissant,63031,MO,Central,Home Office,Office Supplies,Pens & Art Supplies,"Binney & Smith inkTank™ Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Wrap Bag,0.44,41623
2121,15109,41621,Not Specified,23,262.78,0.04,Regular Air,19.36,10.98,3.37,Maria Bertelson,Florissant,63031,MO,Central,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,41622
2122,15109,41621,Not Specified,10,142.15,0.09,Regular Air,-58.18,14.03,9.37,Maria Bertelson,Florissant,63031,MO,Central,Home Office,Office Supplies,Storage & Organization,Project Tote Personal File,Small Box,0.56,41623
2128,15202,41463,High,36,1340.93,0.09,Express Air,154.16,39.98,9.2,Darrin Sayre,Modesto,95351,California,West,Consumer,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag,0.65,41465
2131,15206,41581,Low,35,5287.16,0.05,Delivery Truck,-769.05,150.98,66.27,Rob Lucas,East Los Angeles,90022,California,West,Small Business,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box,0.65,41586
2132,15234,41344,Not Specified,21,2185.9535,0.1,Regular Air,268.011,125.99,8.99,Toby Knight,Spring Hill,34609,Florida,South,Consumer,Technology,Telephones and Communication,StarTAC ST7868,Small Box,0.55,41345
2133,15234,41344,Not Specified,12,1323.5435,0,Express Air,-34.727,125.99,8.08,Toby Knight,Sunrise,33322,Florida,South,Consumer,Technology,Telephones and Communication,M3682,Small Box,0.57,41345
2139,15271,41479,Critical,18,2389.3,0.01,Regular Air,589.38,128.24,12.65,Elpida Rittenbach,Wilmington,19805,Delaware,East,Consumer,Furniture,Chairs & Chairmats,SAFCO Folding Chair Trolley,Medium Box,,41479
2140,15271,41479,Critical,7,222.258,0.03,Regular Air,-77.902,35.99,1.25,Elpida Rittenbach,Wilmington,19805,Delaware,East,Consumer,Technology,Telephones and Communication,Accessory13,Small Pack,0.57,41479
2143,15303,41529,Critical,21,101.13,0.02,Regular Air,-74.405,4.54,5.83,Fred Harton,Colorado Springs,80906,Colorado,West,Home Office,Office Supplies,Binders and Binder Accessories,"Avery® Durable Plastic 1"" Binders",Small Box,0.36,41530
2144,15303,41529,Critical,18,526.45,0.02,Regular Air,-108.14,28.48,8.99,Fred Harton,Colorado Springs,80906,Colorado,West,Home Office,Technology,Computer Peripherals,"Imation IBM Formatted Diskettes, 100/Pack",Small Pack,0.7,41531
2146,15332,41423,Not Specified,6,321.71,0.1,Regular Air,-2.7255,52.4,16.11,Maria Bertelson,Gladstone,64118,MO,Central,Home Office,Office Supplies,Binders and Binder Accessories,Ibico Laser Imprintable Binding System Covers,Small Box,0.39,41425
2147,15335,41533,Medium,26,765.96,0.1,Regular Air,240.06,31.78,1.99,Thea Hudgings,Jacksonville,32216,Florida,South,Consumer,Technology,Computer Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack",Small Pack,0.42,41535
2148,15397,41310,Critical,42,223.33,0,Express Air,-111.89,4.98,4.32,Troy Blackwell,Hazleton,18201,Pennsylvania,East,Home Office,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 10/Pack - Staples",Small Pack,0.64,41312
2149,15397,41310,Critical,29,1178.04,0.07,Regular Air,-53.81,40.98,6.5,Troy Blackwell,Hazleton,18201,Pennsylvania,East,Home Office,Technology,Computer Peripherals,Targus USB Numeric Keypad,Small Box,0.74,41310
2150,15397,41310,Critical,43,121.94,0.01,Regular Air,-51.3,2.6,2.4,Troy Blackwell,Hazleton,18201,Pennsylvania,East,Home Office,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,Wrap Bag,0.58,41311
2158,15463,41478,Low,48,293.3,0.04,Express Air,-193.48,5.98,7.5,Evan Minnotte,Hammond,46324,Indiana,Central,Corporate,Office Supplies,Paper,Xerox 1920,Small Box,0.4,41480
2164,15618,41489,Medium,9,50.93,0.06,Regular Air,-34.98,5.28,6.26,Joy Smith,Terre Haute,47802,Indiana,Central,Consumer,Office Supplies,Paper,Xerox 1928,Small Box,0.4,41492
2165,15618,41489,Medium,44,792.8,0.08,Regular Air,26.27,18.97,9.54,Joy Smith,Terre Haute,47802,Indiana,Central,Consumer,Office Supplies,Paper,Xerox 1939,Small Box,0.37,41491
2166,15618,41489,Medium,14,782.4505,0.06,Regular Air,-11.396,65.99,3.99,Joy Smith,Terre Haute,47802,Indiana,Central,Consumer,Technology,Telephones and Communication,StarTAC 7760,Small Box,0.59,41491
2186,15744,41353,Critical,16,838.81,0.09,Regular Air,290.77,55.48,6.79,Jas O'Carroll,Youngstown,44511,Ohio,East,Corporate,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Small Box,0.37,41354
2189,15778,41399,High,9,43.23,0,Regular Air,-29.532,3.98,5.26,Barry Blumstein,Loveland,80538,Colorado,West,Small Business,Office Supplies,Binders and Binder Accessories,Ibico Presentation Index for Binding Systems,Small Box,0.38,41401
2193,15808,41621,Critical,33,126.88,0.05,Regular Air,12.63,3.7,1.61,Bill Donatelli,Fremont,68025,Nebraska,Central,Corporate,Furniture,Office Furnishings,3M Hangers With Command Adhesive,Wrap Bag,0.44,41621
2194,15808,41621,Critical,42,906.64,0.07,Express Air,-148.925,22.38,15.1,Bill Donatelli,Grand Island,68801,Nebraska,Central,Corporate,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,0.38,41621
2195,15808,41621,Critical,45,882.96,0.06,Regular Air,11.65,19.98,4,Bill Donatelli,Grand Island,68801,Nebraska,Central,Corporate,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box,0.68,41623
2196,15808,41621,Critical,3,58.14,0.01,Regular Air,-96.25,20.99,4.81,Bill Donatelli,Grand Island,68801,Nebraska,Central,Corporate,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,0.58,41622
2202,15878,41581,High,36,275.06,0.05,Regular Air,-237.87,7.28,11.15,Mike Kennedy,Cottage Grove,55016,Minnesota,Central,Corporate,Office Supplies,Paper,"Array® Parchment Paper, Assorted Colors",Small Box,0.37,41583
2205,15906,41543,Low,8,2174.96,0.05,Delivery Truck,-223.8945,264.98,17.86,Ross Baird,North Miami Beach,33160,Florida,South,Corporate,Technology,Office Machines,Panasonic KX-P1131 Dot Matrix Printer,Jumbo Drum,0.58,41545
2222,16065,41474,High,15,6933.45,0.04,Delivery Truck,1200.205,449.99,49,Ruben Ausman,Odessa,79762,Texas,Central,Corporate,Technology,Copiers and Fax,Canon PC940 Copier,Jumbo Drum,0.38,41474
2223,16065,41474,High,14,54.99,0.06,Regular Air,8.07,4,1.3,Ruben Ausman,Paris,75460,Texas,Central,Corporate,Office Supplies,Paper,EcoTones® Memo Sheets,Wrap Bag,0.37,41475
2242,16165,41476,Not Specified,4,136.68,0.01,Express Air,-125.16,30.73,4,Hallie Redmond,Ferguson,63135,MO,Central,Small Business,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,0.75,41478
2243,16165,41476,Not Specified,24,1452.48,0.07,Express Air,376.52,62.18,10.84,Hallie Redmond,Ferguson,63135,MO,Central,Small Business,Furniture,Office Furnishings,Deflect-o Glass Clear Studded Chair Mats,Medium Box,0.63,41477
2244,16165,41476,Not Specified,19,3555.29,0.09,Express Air,183.28,193.17,19.99,Hallie Redmond,Ferguson,63135,MO,Central,Small Business,Office Supplies,Storage & Organization,Fellowes Staxonsteel® Drawer Files,Small Box,0.71,41476
2245,16166,41304,Critical,36,78.51,0.09,Regular Air,-10.06,2.18,1.38,Anthony Rawles,Fountain,80817,Colorado,West,Small Business,Office Supplies,Rubber Bands,Advantus Push Pins,Wrap Bag,0.44,41305
2248,16194,41553,Not Specified,24,2435.5135,0.08,Regular Air,315.486,125.99,4.2,Benjamin Venier,Bangor,04401,Maine,East,Small Business,Technology,Telephones and Communication,V3682,Small Box,0.59,41555
2256,16230,41331,Low,2,13.3,0.09,Regular Air,-7.86,7.31,0.49,Sonia Sunley,Hutchinson,67501,Kansas,Central,Corporate,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Small Box,0.38,41333
2257,16230,41331,Low,27,3379.01,0.06,Delivery Truck,-801.09,130.98,54.74,Sonia Sunley,Kansas City,66104,Kansas,Central,Corporate,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,0.69,41333
2258,16230,41331,Low,15,687.52,0.08,Regular Air,223.76,48.91,5.81,Sonia Sunley,Kansas City,66104,Kansas,Central,Corporate,Office Supplies,Paper,Xerox 1891,Small Box,0.38,41338
2259,16230,41331,Low,40,4538.66,0,Regular Air,506.86,111.03,8.64,Sonia Sunley,Kansas City,66104,Kansas,Central,Corporate,Office Supplies,Storage & Organization,Fellowes Recycled Storage Drawers,Small Box,0.78,41336
